name	perc_frags	num_frags	num_frags_direct	rank	ncbi_taxon_id	scientific_name
ESC_HA5663AA_AS	  0.39	1	1	S2	502346	                    Escherichia coli O157:H7 str. TW14588
ESC_HA5663AA_AS	  0.39	1	1	S1	696406	                  Escherichia coli UMNK88
ESC_HA5663AA_AS	  0.39	1	1	S1	1382700	                  Escherichia coli PMV-1
ESC_HA5663AA_AS	  0.39	1	1	S1	1412834	                  Escherichia coli FAP1
ESC_HA5663AA_AS	  0.39	1	1	S1	1401688	                  Escherichia coli APEC O18
ESC_HA5663AA_AS	  0.39	1	1	S	1499973	                Escherichia marmotae
ESC_HA5665AA_AS	  0.97	4	4	U	0	unclassified
ESC_HA5665AA_AS	 99.03	408	6	R	1	root
ESC_HA5665AA_AS	 97.57	402	0	R1	131567	  cellular organisms
ESC_HA5665AA_AS	 97.57	402	1	D	2	    Bacteria
ESC_HA5665AA_AS	 97.33	401	0	P	1224	      Proteobacteria
ESC_HA5665AA_AS	 97.33	401	0	C	1236	        Gammaproteobacteria
ESC_HA5665AA_AS	 97.33	401	2	O	91347	          Enterobacterales
ESC_HA5665AA_AS	 96.84	399	72	F	543	            Enterobacteriaceae
ESC_HA5665AA_AS	 78.40	323	18	G	561	              Escherichia
ESC_HA5665AA_AS	 73.79	304	263	S	562	                Escherichia coli
ESC_HA5665AA_AS	  2.67	11	11	S1	869729	                  Escherichia coli UM146
ESC_HA5665AA_AS	  0.97	4	4	S1	1329907	                  Escherichia coli APEC IMT5155
ESC_HA5665AA_AS	  0.97	4	4	S1	168807	                  Escherichia coli O127:H6
ESC_HA5665AA_AS	  0.73	3	3	S1	913091	                  Escherichia coli TW10598
ESC_HA5665AA_AS	  0.49	2	0	S1	83333	                  Escherichia coli K-12
ESC_HA5665AA_AS	  0.49	2	0	S2	511145	                    Escherichia coli str. K-12 substr. MG1655
ESC_HA5665AA_AS	  0.49	2	2	S3	879462	                      Escherichia coli str. K-12 substr. MG1655star
ESC_HA5665AA_AS	  0.49	2	2	S1	1392858	                  Escherichia coli M12
ESC_HA5665AA_AS	  0.49	2	2	S1	930406	                  Escherichia coli O157:H16
ESC_HA5665AA_AS	  0.49	2	0	S1	861906	                  Escherichia coli O44:H18
ESC_HA5665AA_AS	  0.49	2	2	S2	216592	                    Escherichia coli 042
ESC_HA5665AA_AS	  0.49	2	2	S1	405955	                  Escherichia coli APEC O1
ESC_HA5665AA_AS	  0.24	1	1	S1	696406	                  Escherichia coli UMNK88
ESC_HA5665AA_AS	  0.24	1	1	S1	362663	                  Escherichia coli 536
ESC_HA5665AA_AS	  0.24	1	1	S1	2048780	                  Escherichia coli O25:H16
ESC_HA5665AA_AS	  0.24	1	1	S1	941323	                  Escherichia coli VR50
ESC_HA5665AA_AS	  0.24	1	1	S1	2048777	                  Escherichia coli O15:H11
ESC_HA5665AA_AS	  0.24	1	1	S1	1382700	                  Escherichia coli PMV-1
ESC_HA5665AA_AS	  0.24	1	0	S1	1603259	                  Escherichia coli O139:H28
ESC_HA5665AA_AS	  0.24	1	1	S2	331111	                    Escherichia coli O139:H28 str. E24377A
ESC_HA5665AA_AS	  0.24	1	1	S1	199310	                  Escherichia coli CFT073
ESC_HA5665AA_AS	  0.24	1	1	S1	1412834	                  Escherichia coli FAP1
ESC_HA5665AA_AS	  0.24	1	1	S	1499973	                Escherichia marmotae
ESC_HA5665AA_AS	  0.97	4	0	G	590	              Salmonella
ESC_HA5665AA_AS	  0.97	4	0	S	28901	                Salmonella enterica
ESC_HA5665AA_AS	  0.97	4	0	S1	59201	                  Salmonella enterica subsp. enterica
ESC_HA5665AA_AS	  0.49	2	2	S2	70803	                    Salmonella enterica subsp. enterica serovar Minnesota
ESC_HA5665AA_AS	  0.49	2	2	S2	90371	                    Salmonella enterica subsp. enterica serovar Typhimurium
ESC_HA5683AA_AS	  0.66	2	2	U	0	unclassified
ESC_HA5683AA_AS	 99.34	301	2	R	1	root
ESC_HA5683AA_AS	 98.68	299	0	R1	131567	  cellular organisms
ESC_HA5683AA_AS	 98.68	299	0	D	2	    Bacteria
ESC_HA5683AA_AS	 98.68	299	0	P	1224	      Proteobacteria
ESC_HA5683AA_AS	 98.68	299	1	C	1236	        Gammaproteobacteria
ESC_HA5683AA_AS	 98.35	298	4	O	91347	          Enterobacterales
ESC_HA5683AA_AS	 96.70	293	40	F	543	            Enterobacteriaceae
ESC_HA5683AA_AS	 83.17	252	8	G	561	              Escherichia
ESC_HA5683AA_AS	 80.20	243	208	S	562	                Escherichia coli
ESC_HA5683AA_AS	  2.64	8	8	S1	869729	                  Escherichia coli UM146
ESC_HA5683AA_AS	  1.98	6	6	S1	168807	                  Escherichia coli O127:H6
ESC_HA5683AA_AS	  0.99	3	3	S1	1329907	                  Escherichia coli APEC IMT5155
ESC_HA5683AA_AS	  0.99	3	3	S1	199310	                  Escherichia coli CFT073
ESC_HA5683AA_AS	  0.66	2	0	S1	83333	                  Escherichia coli K-12
ESC_HA5683AA_AS	  0.66	2	0	S2	511145	                    Escherichia coli str. K-12 substr. MG1655
ESC_HA5683AA_AS	  0.66	2	2	S3	879462	                      Escherichia coli str. K-12 substr. MG1655star
ESC_HA5683AA_AS	  0.66	2	2	S1	930406	                  Escherichia coli O157:H16
ESC_HA5683AA_AS	  0.66	2	2	S1	1412834	                  Escherichia coli FAP1
ESC_HA5683AA_AS	  0.33	1	1	S1	1311757	                  Escherichia coli ACN001
ESC_HA5683AA_AS	  0.33	1	1	S1	655817	                  Escherichia coli ABU 83972
ESC_HA5683AA_AS	  0.33	1	1	S1	1382700	                  Escherichia coli PMV-1
ESC_HA5683AA_AS	  0.33	1	1	S1	1401688	                  Escherichia coli APEC O18
ESC_HA5683AA_AS	  0.33	1	0	S1	861906	                  Escherichia coli O44:H18
ESC_HA5683AA_AS	  0.33	1	1	S2	216592	                    Escherichia coli 042
ESC_HA5683AA_AS	  0.33	1	1	S1	405955	                  Escherichia coli APEC O1
ESC_HA5683AA_AS	  0.33	1	1	S1	2048776	                  Escherichia coli O128:H27
ESC_HA5683AA_AS	  0.33	1	0	S1	1603259	                  Escherichia coli O139:H28
ESC_HA5683AA_AS	  0.33	1	1	S2	331111	                    Escherichia coli O139:H28 str. E24377A
ESC_HA5683AA_AS	  0.33	1	1	S1	941280	                  Escherichia coli O25b:H4
ESC_HA5683AA_AS	  0.33	1	1	S	1499973	                Escherichia marmotae
ESC_HA5683AA_AS	  0.33	1	0	G	570	              Klebsiella
ESC_HA5683AA_AS	  0.33	1	1	S	573	                Klebsiella pneumoniae
ESC_HA5683AA_AS	  0.33	1	0	F	1903414	            Morganellaceae
ESC_HA5683AA_AS	  0.33	1	0	G	583	              Proteus
ESC_HA5683AA_AS	  0.33	1	1	S	584	                Proteus mirabilis
ESC_HA5800AA_AS	100.00	130	4	R	1	root
ESC_HA5800AA_AS	 96.92	126	0	R1	131567	  cellular organisms
ESC_HA5800AA_AS	 96.92	126	2	D	2	    Bacteria
ESC_HA5800AA_AS	 94.62	123	0	P	1224	      Proteobacteria
ESC_HA5800AA_AS	 94.62	123	3	C	1236	        Gammaproteobacteria
ESC_HA5800AA_AS	 92.31	120	1	O	91347	          Enterobacterales
ESC_HA5800AA_AS	 91.54	119	12	F	543	            Enterobacteriaceae
ESC_HA5800AA_AS	 81.54	106	4	G	561	              Escherichia
ESC_HA5800AA_AS	 78.46	102	79	S	562	                Escherichia coli
ESC_HA5800AA_AS	  3.85	5	5	S1	869729	                  Escherichia coli UM146
ESC_HA5800AA_AS	  2.31	3	0	S1	83333	                  Escherichia coli K-12
ESC_HA5800AA_AS	  2.31	3	0	S2	511145	                    Escherichia coli str. K-12 substr. MG1655
ESC_HA5800AA_AS	  2.31	3	3	S3	879462	                      Escherichia coli str. K-12 substr. MG1655star
ESC_HA5800AA_AS	  2.31	3	3	S1	1329907	                  Escherichia coli APEC IMT5155
ESC_HA5800AA_AS	  1.54	2	2	S1	930406	                  Escherichia coli O157:H16
ESC_HA5800AA_AS	  1.54	2	1	S1	168807	                  Escherichia coli O127:H6
ESC_HA5800AA_AS	  0.77	1	1	S2	574521	                    Escherichia coli O127:H6 str. E2348/69
ESC_HA5800AA_AS	  1.54	2	2	S1	199310	                  Escherichia coli CFT073
ESC_HA5800AA_AS	  0.77	1	1	S1	941323	                  Escherichia coli VR50
ESC_HA5800AA_AS	  0.77	1	0	S1	861906	                  Escherichia coli O44:H18
ESC_HA5800AA_AS	  0.77	1	1	S2	216592	                    Escherichia coli 042
ESC_HA5800AA_AS	  0.77	1	1	S1	1311757	                  Escherichia coli ACN001
ESC_HA5800AA_AS	  0.77	1	1	S1	1412834	                  Escherichia coli FAP1
ESC_HA5800AA_AS	  0.77	1	0	S1	1603259	                  Escherichia coli O139:H28
ESC_HA5800AA_AS	  0.77	1	1	S2	331111	                    Escherichia coli O139:H28 str. E24377A
ESC_HA5800AA_AS	  0.77	1	1	S1	2048777	                  Escherichia coli O15:H11
ESC_HA5800AA_AS	  0.77	1	0	G	570	              Klebsiella
ESC_HA5800AA_AS	  0.77	1	1	S	573	                Klebsiella pneumoniae
ESC_HA5800AA_AS	  0.77	1	0	D1	1783270	      FCB group
ESC_HA5800AA_AS	  0.77	1	0	D2	68336	        Bacteroidetes/Chlorobi group
ESC_HA5800AA_AS	  0.77	1	0	P	976	          Bacteroidetes
ESC_HA5800AA_AS	  0.77	1	0	C	768503	            Cytophagia
ESC_HA5800AA_AS	  0.77	1	0	O	768507	              Cytophagales
ESC_HA5800AA_AS	  0.77	1	0	O1	1124781	                unclassified Cytophagales
ESC_HA5800AA_AS	  0.77	1	0	O2	1751870	                  unclassified Cytophagales (miscellaneous)
ESC_HA5800AA_AS	  0.77	1	1	S	1945892	                    Cytophagales bacterium TFI 002
ESC_HA6332AA_AS	  1.99	3	3	U	0	unclassified
ESC_HA6332AA_AS	 98.01	148	2	R	1	root
ESC_HA6332AA_AS	 96.69	146	0	R1	131567	  cellular organisms
ESC_HA6332AA_AS	 96.69	146	0	D	2	    Bacteria
ESC_HA6332AA_AS	 96.03	145	1	P	1224	      Proteobacteria
ESC_HA6332AA_AS	 95.36	144	0	C	1236	        Gammaproteobacteria
ESC_HA6332AA_AS	 95.36	144	4	O	91347	          Enterobacterales
ESC_HA6332AA_AS	 92.72	140	8	F	543	            Enterobacteriaceae
ESC_HA6332AA_AS	 86.75	131	4	G	561	              Escherichia
ESC_HA6332AA_AS	 84.11	127	99	S	562	                Escherichia coli
ESC_HA6332AA_AS	  3.31	5	5	S1	1329907	                  Escherichia coli APEC IMT5155
ESC_HA6332AA_AS	  2.65	4	4	S1	1954351	                  Escherichia coli APEC O2-211
ESC_HA6332AA_AS	  2.65	4	4	S1	869729	                  Escherichia coli UM146
ESC_HA6332AA_AS	  1.32	2	0	S1	83333	                  Escherichia coli K-12
ESC_HA6332AA_AS	  1.32	2	0	S2	511145	                    Escherichia coli str. K-12 substr. MG1655
ESC_HA6332AA_AS	  1.32	2	2	S3	879462	                      Escherichia coli str. K-12 substr. MG1655star
ESC_HA6332AA_AS	  1.32	2	2	S1	168807	                  Escherichia coli O127:H6
ESC_HA6332AA_AS	  1.32	2	2	S1	930406	                  Escherichia coli O157:H16
ESC_HA6332AA_AS	  0.66	1	1	S1	913091	                  Escherichia coli TW10598
ESC_HA6332AA_AS	  0.66	1	0	S1	1603259	                  Escherichia coli O139:H28
ESC_HA6332AA_AS	  0.66	1	1	S2	331111	                    Escherichia coli O139:H28 str. E24377A
ESC_HA6332AA_AS	  0.66	1	1	S1	941323	                  Escherichia coli VR50
ESC_HA6332AA_AS	  0.66	1	1	S1	941280	                  Escherichia coli O25b:H4
ESC_HA6332AA_AS	  0.66	1	0	S1	861906	                  Escherichia coli O44:H18
ESC_HA6332AA_AS	  0.66	1	1	S2	216592	                    Escherichia coli 042
ESC_HA6332AA_AS	  0.66	1	1	S1	439855	                  Escherichia coli SMS-3-5
ESC_HA6332AA_AS	  0.66	1	1	S1	405955	                  Escherichia coli APEC O1
ESC_HA6332AA_AS	  0.66	1	1	S1	199310	                  Escherichia coli CFT073
ESC_HA6332AA_AS	  0.66	1	0	S1	244320	                  Escherichia coli O55:H7
ESC_HA6332AA_AS	  0.66	1	1	S2	1048689	                    Escherichia coli O55:H7 str. RM12579
ESC_HA6332AA_AS	  0.66	1	0	G	570	              Klebsiella
ESC_HA6332AA_AS	  0.66	1	0	S	1134687	                Klebsiella michiganensis
ESC_HA6332AA_AS	  0.66	1	1	S1	1191061	                  Klebsiella michiganensis E718
ESC_HA6332AA_AS	  0.66	1	0	D1	1783272	      Terrabacteria group
ESC_HA6332AA_AS	  0.66	1	0	P	1239	        Firmicutes
ESC_HA6332AA_AS	  0.66	1	0	C	91061	          Bacilli
ESC_HA6332AA_AS	  0.66	1	0	O	1385	            Bacillales
ESC_HA6332AA_AS	  0.66	1	0	F	90964	              Staphylococcaceae
ESC_HA6332AA_AS	  0.66	1	1	G	1279	                Staphylococcus
ESC_HA6342AA_AS	  0.54	1	1	U	0	unclassified
ESC_HA6342AA_AS	 99.46	183	1	R	1	root
ESC_HA6342AA_AS	 98.91	182	0	R1	131567	  cellular organisms
ESC_HA6342AA_AS	 98.91	182	1	D	2	    Bacteria
ESC_HA6342AA_AS	 97.83	180	1	P	1224	      Proteobacteria
ESC_HA6342AA_AS	 96.74	178	0	C	1236	        Gammaproteobacteria
ESC_HA6342AA_AS	 96.74	178	2	O	91347	          Enterobacterales
ESC_HA6342AA_AS	 95.65	176	14	F	543	            Enterobacteriaceae
ESC_HA6342AA_AS	 85.87	158	4	G	561	              Escherichia
ESC_HA6342AA_AS	 83.70	154	128	S	562	                Escherichia coli
ESC_HA6342AA_AS	  3.26	6	6	S1	869729	                  Escherichia coli UM146
ESC_HA6342AA_AS	  2.17	4	4	S1	1329907	                  Escherichia coli APEC IMT5155
ESC_HA6342AA_AS	  1.09	2	0	S1	83333	                  Escherichia coli K-12
ESC_HA6342AA_AS	  1.09	2	0	S2	511145	                    Escherichia coli str. K-12 substr. MG1655
ESC_HA6342AA_AS	  1.09	2	2	S3	879462	                      Escherichia coli str. K-12 substr. MG1655star
ESC_HA6342AA_AS	  1.09	2	2	S1	199310	                  Escherichia coli CFT073
ESC_HA6342AA_AS	  1.09	2	2	S1	930406	                  Escherichia coli O157:H16
ESC_HA6342AA_AS	  1.09	2	2	S1	405955	                  Escherichia coli APEC O1
ESC_HA6342AA_AS	  0.54	1	0	S1	2233553	                  Escherichia coli O43
ESC_HA6342AA_AS	  0.54	1	1	S2	1055541	                    Escherichia coli O43 str. RM10042
ESC_HA6342AA_AS	  0.54	1	1	S1	1954351	                  Escherichia coli APEC O2-211
ESC_HA6342AA_AS	  0.54	1	1	S1	1412834	                  Escherichia coli FAP1
ESC_HA6342AA_AS	  0.54	1	1	S1	941280	                  Escherichia coli O25b:H4
ESC_HA6342AA_AS	  0.54	1	0	S1	861906	                  Escherichia coli O44:H18
ESC_HA6342AA_AS	  0.54	1	1	S2	216592	                    Escherichia coli 042
ESC_HA6342AA_AS	  0.54	1	1	S1	696406	                  Escherichia coli UMNK88
ESC_HA6342AA_AS	  0.54	1	1	S1	585397	                  Escherichia coli ED1a
ESC_HA6342AA_AS	  0.54	1	1	S1	168807	                  Escherichia coli O127:H6
ESC_HA6342AA_AS	  1.09	2	0	G	570	              Klebsiella
ESC_HA6342AA_AS	  0.54	1	1	S	573	                Klebsiella pneumoniae
ESC_HA6342AA_AS	  0.54	1	0	S	1134687	                Klebsiella michiganensis
ESC_HA6342AA_AS	  0.54	1	1	S1	1191061	                  Klebsiella michiganensis E718
ESC_HA6342AA_AS	  1.09	2	0	G	590	              Salmonella
ESC_HA6342AA_AS	  1.09	2	0	S	28901	                Salmonella enterica
ESC_HA6342AA_AS	  1.09	2	0	S1	59201	                  Salmonella enterica subsp. enterica
ESC_HA6342AA_AS	  0.54	1	1	S2	58712	                    Salmonella enterica subsp. enterica serovar Anatum
ESC_HA6342AA_AS	  0.54	1	0	S2	90371	                    Salmonella enterica subsp. enterica serovar Typhimurium
ESC_HA6342AA_AS	  0.54	1	1	S3	1171376	                      Salmonella enterica subsp. enterica serovar Typhimurium str. U288
ESC_HA6342AA_AS	  0.54	1	0	C	28216	        Betaproteobacteria
ESC_HA6342AA_AS	  0.54	1	0	O	80840	          Burkholderiales
ESC_HA6342AA_AS	  0.54	1	0	F	119060	            Burkholderiaceae
ESC_HA6342AA_AS	  0.54	1	0	G	48736	              Ralstonia
ESC_HA6342AA_AS	  0.54	1	1	S	305	                Ralstonia solanacearum
ESC_HA6342AA_AS	  0.54	1	0	D1	1783272	      Terrabacteria group
ESC_HA6342AA_AS	  0.54	1	0	P	1239	        Firmicutes
ESC_HA6342AA_AS	  0.54	1	0	C	91061	          Bacilli
ESC_HA6342AA_AS	  0.54	1	0	O	1385	            Bacillales
ESC_HA6342AA_AS	  0.54	1	0	F	90964	              Staphylococcaceae
ESC_HA6342AA_AS	  0.54	1	1	G	1279	                Staphylococcus
ESC_HA6411AA_AS	  1.54	2	2	U	0	unclassified
ESC_HA6411AA_AS	 98.46	128	2	R	1	root
ESC_HA6411AA_AS	 96.92	126	0	R1	131567	  cellular organisms
ESC_HA6411AA_AS	 96.92	126	0	D	2	    Bacteria
ESC_HA6411AA_AS	 95.38	124	1	P	1224	      Proteobacteria
ESC_HA6411AA_AS	 93.85	122	0	C	1236	        Gammaproteobacteria
ESC_HA6411AA_AS	 93.85	122	7	O	91347	          Enterobacterales
ESC_HA6411AA_AS	 88.46	115	13	F	543	            Enterobacteriaceae
ESC_HA6411AA_AS	 77.69	101	3	G	561	              Escherichia
ESC_HA6411AA_AS	 75.38	98	76	S	562	                Escherichia coli
ESC_HA6411AA_AS	  4.62	6	6	S1	869729	                  Escherichia coli UM146
ESC_HA6411AA_AS	  3.08	4	4	S1	1329907	                  Escherichia coli APEC IMT5155
ESC_HA6411AA_AS	  1.54	2	0	S1	83333	                  Escherichia coli K-12
ESC_HA6411AA_AS	  1.54	2	0	S2	511145	                    Escherichia coli str. K-12 substr. MG1655
ESC_HA6411AA_AS	  1.54	2	2	S3	879462	                      Escherichia coli str. K-12 substr. MG1655star
ESC_HA6411AA_AS	  1.54	2	2	S1	930406	                  Escherichia coli O157:H16
ESC_HA6411AA_AS	  1.54	2	2	S1	199310	                  Escherichia coli CFT073
ESC_HA6411AA_AS	  0.77	1	1	S1	168807	                  Escherichia coli O127:H6
ESC_HA6411AA_AS	  0.77	1	1	S1	1954351	                  Escherichia coli APEC O2-211
ESC_HA6411AA_AS	  0.77	1	0	S1	1603259	                  Escherichia coli O139:H28
ESC_HA6411AA_AS	  0.77	1	1	S2	331111	                    Escherichia coli O139:H28 str. E24377A
ESC_HA6411AA_AS	  0.77	1	0	S1	861906	                  Escherichia coli O44:H18
ESC_HA6411AA_AS	  0.77	1	1	S2	216592	                    Escherichia coli 042
ESC_HA6411AA_AS	  0.77	1	0	S1	1072458	                  Escherichia coli O7:K1
ESC_HA6411AA_AS	  0.77	1	1	S2	1072459	                    Escherichia coli O7:K1 str. CE10
ESC_HA6411AA_AS	  0.77	1	1	S1	696406	                  Escherichia coli UMNK88
ESC_HA6411AA_AS	  0.77	1	0	G	570	              Klebsiella
ESC_HA6411AA_AS	  0.77	1	0	S	1134687	                Klebsiella michiganensis
ESC_HA6411AA_AS	  0.77	1	1	S1	1191061	                  Klebsiella michiganensis E718
ESC_HA6411AA_AS	  0.77	1	0	C	28216	        Betaproteobacteria
ESC_HA6411AA_AS	  0.77	1	0	O	80840	          Burkholderiales
ESC_HA6411AA_AS	  0.77	1	0	F	119060	            Burkholderiaceae
ESC_HA6411AA_AS	  0.77	1	0	G	48736	              Ralstonia
ESC_HA6411AA_AS	  0.77	1	1	S	305	                Ralstonia solanacearum
ESC_HA6411AA_AS	  1.54	2	0	D1	1783272	      Terrabacteria group
ESC_HA6411AA_AS	  1.54	2	0	P	1239	        Firmicutes
ESC_HA6411AA_AS	  1.54	2	0	C	91061	          Bacilli
ESC_HA6411AA_AS	  1.54	2	0	O	1385	            Bacillales
ESC_HA6411AA_AS	  1.54	2	0	F	90964	              Staphylococcaceae
ESC_HA6411AA_AS	  1.54	2	1	G	1279	                Staphylococcus
ESC_HA6411AA_AS	  0.77	1	1	S	1283	                  Staphylococcus haemolyticus
ESC_HA6413AA_AS	  1.21	2	2	U	0	unclassified
ESC_HA6413AA_AS	 98.79	163	2	R	1	root
ESC_HA6413AA_AS	 97.58	161	0	R1	131567	  cellular organisms
ESC_HA6413AA_AS	 97.58	161	1	D	2	    Bacteria
ESC_HA6413AA_AS	 95.76	158	1	P	1224	      Proteobacteria
ESC_HA6413AA_AS	 95.15	157	2	C	1236	        Gammaproteobacteria
ESC_HA6413AA_AS	 93.94	155	3	O	91347	          Enterobacterales
ESC_HA6413AA_AS	 92.12	152	9	F	543	            Enterobacteriaceae
ESC_HA6413AA_AS	 84.85	140	5	G	561	              Escherichia
ESC_HA6413AA_AS	 81.82	135	108	S	562	                Escherichia coli
ESC_HA6413AA_AS	  3.64	6	6	S1	869729	                  Escherichia coli UM146
ESC_HA6413AA_AS	  2.42	4	4	S1	1329907	                  Escherichia coli APEC IMT5155
ESC_HA6413AA_AS	  1.82	3	3	S1	405955	                  Escherichia coli APEC O1
ESC_HA6413AA_AS	  1.21	2	0	S1	83333	                  Escherichia coli K-12
ESC_HA6413AA_AS	  1.21	2	0	S2	511145	                    Escherichia coli str. K-12 substr. MG1655
ESC_HA6413AA_AS	  1.21	2	2	S3	879462	                      Escherichia coli str. K-12 substr. MG1655star
ESC_HA6413AA_AS	  1.21	2	2	S1	930406	                  Escherichia coli O157:H16
ESC_HA6413AA_AS	  1.21	2	2	S1	168807	                  Escherichia coli O127:H6
ESC_HA6413AA_AS	  1.21	2	2	S1	199310	                  Escherichia coli CFT073
ESC_HA6413AA_AS	  0.61	1	1	S1	941280	                  Escherichia coli O25b:H4
ESC_HA6413AA_AS	  0.61	1	1	S1	585397	                  Escherichia coli ED1a
ESC_HA6413AA_AS	  0.61	1	1	S1	1954351	                  Escherichia coli APEC O2-211
ESC_HA6413AA_AS	  0.61	1	1	S1	696406	                  Escherichia coli UMNK88
ESC_HA6413AA_AS	  0.61	1	0	S1	861906	                  Escherichia coli O44:H18
ESC_HA6413AA_AS	  0.61	1	1	S2	216592	                    Escherichia coli 042
ESC_HA6413AA_AS	  0.61	1	1	S1	1412834	                  Escherichia coli FAP1
ESC_HA6413AA_AS	  1.21	2	0	G	570	              Klebsiella
ESC_HA6413AA_AS	  0.61	1	1	S	573	                Klebsiella pneumoniae
ESC_HA6413AA_AS	  0.61	1	0	S	1134687	                Klebsiella michiganensis
ESC_HA6413AA_AS	  0.61	1	1	S1	1191061	                  Klebsiella michiganensis E718
ESC_HA6413AA_AS	  0.61	1	0	G	590	              Salmonella
ESC_HA6413AA_AS	  0.61	1	0	S	28901	                Salmonella enterica
ESC_HA6413AA_AS	  0.61	1	0	S1	59201	                  Salmonella enterica subsp. enterica
ESC_HA6413AA_AS	  0.61	1	1	S2	58712	                    Salmonella enterica subsp. enterica serovar Anatum
ESC_HA6413AA_AS	  1.21	2	0	D1	1783272	      Terrabacteria group
ESC_HA6413AA_AS	  1.21	2	0	P	1239	        Firmicutes
ESC_HA6413AA_AS	  1.21	2	0	C	91061	          Bacilli
ESC_HA6413AA_AS	  1.21	2	0	O	1385	            Bacillales
ESC_HA6413AA_AS	  1.21	2	0	F	90964	              Staphylococcaceae
ESC_HA6413AA_AS	  1.21	2	1	G	1279	                Staphylococcus
ESC_HA6413AA_AS	  0.61	1	1	S	1283	                  Staphylococcus haemolyticus
ESC_HA6418AA_AS	  1.91	3	3	U	0	unclassified
ESC_HA6418AA_AS	 98.09	154	2	R	1	root
ESC_HA6418AA_AS	 96.82	152	0	R1	131567	  cellular organisms
ESC_HA6418AA_AS	 96.82	152	0	D	2	    Bacteria
ESC_HA6418AA_AS	 96.82	152	1	P	1224	      Proteobacteria
ESC_HA6418AA_AS	 94.90	149	0	C	1236	        Gammaproteobacteria
ESC_HA6418AA_AS	 94.90	149	3	O	91347	          Enterobacterales
ESC_HA6418AA_AS	 92.99	146	13	F	543	            Enterobacteriaceae
ESC_HA6418AA_AS	 82.80	130	2	G	561	              Escherichia
ESC_HA6418AA_AS	 81.53	128	101	S	562	                Escherichia coli
ESC_HA6418AA_AS	  3.82	6	6	S1	869729	                  Escherichia coli UM146
ESC_HA6418AA_AS	  2.55	4	4	S1	1329907	                  Escherichia coli APEC IMT5155
ESC_HA6418AA_AS	  1.27	2	0	S1	83333	                  Escherichia coli K-12
ESC_HA6418AA_AS	  1.27	2	0	S2	511145	                    Escherichia coli str. K-12 substr. MG1655
ESC_HA6418AA_AS	  1.27	2	2	S3	879462	                      Escherichia coli str. K-12 substr. MG1655star
ESC_HA6418AA_AS	  1.27	2	2	S1	168807	                  Escherichia coli O127:H6
ESC_HA6418AA_AS	  1.27	2	2	S1	199310	                  Escherichia coli CFT073
ESC_HA6418AA_AS	  1.27	2	2	S1	930406	                  Escherichia coli O157:H16
ESC_HA6418AA_AS	  1.27	2	2	S1	405955	                  Escherichia coli APEC O1
ESC_HA6418AA_AS	  0.64	1	1	S1	585397	                  Escherichia coli ED1a
ESC_HA6418AA_AS	  0.64	1	1	S1	696406	                  Escherichia coli UMNK88
ESC_HA6418AA_AS	  0.64	1	1	S1	1412834	                  Escherichia coli FAP1
ESC_HA6418AA_AS	  0.64	1	0	S1	861906	                  Escherichia coli O44:H18
ESC_HA6418AA_AS	  0.64	1	1	S2	216592	                    Escherichia coli 042
ESC_HA6418AA_AS	  0.64	1	1	S1	409438	                  Escherichia coli SE11
ESC_HA6418AA_AS	  0.64	1	1	S1	1954351	                  Escherichia coli APEC O2-211
ESC_HA6418AA_AS	  0.64	1	1	S1	941280	                  Escherichia coli O25b:H4
ESC_HA6418AA_AS	  1.27	2	0	G	570	              Klebsiella
ESC_HA6418AA_AS	  0.64	1	1	S	573	                Klebsiella pneumoniae
ESC_HA6418AA_AS	  0.64	1	0	S	1134687	                Klebsiella michiganensis
ESC_HA6418AA_AS	  0.64	1	1	S1	1191061	                  Klebsiella michiganensis E718
ESC_HA6418AA_AS	  0.64	1	0	G	590	              Salmonella
ESC_HA6418AA_AS	  0.64	1	0	S	28901	                Salmonella enterica
ESC_HA6418AA_AS	  0.64	1	0	S1	59201	                  Salmonella enterica subsp. enterica
ESC_HA6418AA_AS	  0.64	1	1	S2	58712	                    Salmonella enterica subsp. enterica serovar Anatum
ESC_HA6418AA_AS	  1.27	2	0	C	28216	        Betaproteobacteria
ESC_HA6418AA_AS	  1.27	2	0	O	80840	          Burkholderiales
ESC_HA6418AA_AS	  1.27	2	0	F	119060	            Burkholderiaceae
ESC_HA6418AA_AS	  1.27	2	0	G	48736	              Ralstonia
ESC_HA6418AA_AS	  1.27	2	2	S	305	                Ralstonia solanacearum
ESC_HA6420AA_AS	  1.24	2	2	U	0	unclassified
ESC_HA6420AA_AS	 98.76	159	1	R	1	root
ESC_HA6420AA_AS	 98.14	158	0	R1	131567	  cellular organisms
ESC_HA6420AA_AS	 98.14	158	0	D	2	    Bacteria
ESC_HA6420AA_AS	 96.89	156	1	P	1224	      Proteobacteria
ESC_HA6420AA_AS	 95.65	154	0	C	1236	        Gammaproteobacteria
ESC_HA6420AA_AS	 95.65	154	7	O	91347	          Enterobacterales
ESC_HA6420AA_AS	 91.30	147	14	F	543	            Enterobacteriaceae
ESC_HA6420AA_AS	 81.37	131	4	G	561	              Escherichia
ESC_HA6420AA_AS	 78.88	127	93	S	562	                Escherichia coli
ESC_HA6420AA_AS	  3.73	6	6	S1	1329907	                  Escherichia coli APEC IMT5155
ESC_HA6420AA_AS	  3.11	5	4	S1	168807	                  Escherichia coli O127:H6
