name	pMLST_scheme	pMLST
ESC_QA5378AA_AS	IncF RST	F29:A-:B10
ESC_QA5479AA_AS	IncF RST	F29:A-:B10
ESC_QA5498AA_AS	IncF RST	F51:A-:B10
ESC_QA5539AA_AS	IncF RST	F4:A-:B10
ESC_QA5645AA_AS	IncF RST	F13:A-:B-
ESC_QA5905AA_AS	IncF RST	F40:A-:B10
ESC_QA5908AA_AS	IncF RST	F4:A-:B10
ESC_QA5919AA_AS	IncF RST	F24:A-:B-
ESC_QA6460AA_AS	IncF RST	F51:A-:B10
ESC_QA6616AA_AS	IncF RST	F51:A-:B10
ESC_QA6930AA_AS	IncF RST	F35:A-:B10
ESC_QA7345AA_AS	IncF RST	F29:A-:B10
ESC_QA7385AA_AS	IncF RST	F95:A-:B10
ESC_QA7392AA_AS	IncF RST	F29:A-:B10
ESC_QA7436AA_AS	IncF RST	F29:A-:B10
ESC_QA7440AA_AS	IncF RST	F29:A-:B10
ESC_QA7446AA_AS	IncF RST	F24:A-:B1
ESC_QA7591AA_AS	IncF RST	F2:A-:B1
ESC_QA7811AA_AS	IncF RST	F51:A-:B10
ESC_QA7860AA_AS	IncF RST	C4:A-:B1
ESC_QA7877AA_AS	IncF RST	F29:A-:B10
ESC_QA7878AA_AS	IncF RST	F-:A-:B10
ESC_QA7942AA_AS	IncF RST	C4:A-:B8
ESC_QA7947AA_AS	IncF RST	F51:A-:B10
ESC_QA7981AA_AS	IncF RST	F51:A-:B10
ESC_QA8120AA_AS	IncF RST	F29:A-:B10
ESC_QA8121AA_AS	IncF RST	F2:A-:B1
ESC_QA8168AA_AS	IncF RST	F40:A5:B1
ESC_QA8186AA_AS	IncF RST	F29:A-:B10
ESC_QA8859AA_AS	IncF RST	F35:A2:B20
ESC_QA8947AA_AS	IncF RST	F51:A-:B10
ESC_QA8948AA_AS	IncF RST	F29:A-:B10
ESC_QA8950AA_AS	IncF RST	F4:A-:B-
ESC_QA8963AA_AS	IncF RST	F13:A-:B-
ESC_QA9416AA_AS	IncF RST	F2:A-:B10
ESC_QA9654AA_AS	IncF RST	C4:A-:B8
ESC_RA0152AA_AS	IncF RST	F4:A-:B10
ESC_RA4044AA_AS	IncF RST	C4:A-:B1
ESC_RA4047AA_AS	IncF RST	F76:A-:B1
ESC_RA4048AA_AS	IncF RST	C4:A-:B1
ESC_RA4050AA_AS	IncF RST	F76:A-:B1
ESC_RA4068AA_AS	IncF RST	F76:A-:B1
ESC_RA4278AA_AS	IncF RST	F24:A-:B1
ESC_RA4281AA_AS	IncF RST	F24:A-:B1
ESC_RA4508AA_AS	IncF RST	F-:A-:B-
ESC_RA7116AA_AS	IncF RST	C4:A5:B1
ESC_SA0482AA_AS	IncF RST	F13:A-:B-
ESC_SA0489AA_AS	IncF RST	F13:A-:B-
ESC_SA2297AA_AS	IncF RST	F10:A-:B-
ESC_SA2410AA_AS	IncF RST	F-:A-:B-
ESC_SA2728AA_AS	IncF RST	F29:A-:B10
ESC_SA2788AA_AS	IncF RST	F2:A-:B1
ESC_SA3661AA_AS	IncF RST	F24:A-:B1
ESC_SA4839AA_AS	IncF RST	F24:A-:B1
ESC_SA5048AA_AS	IncF RST	F-:A-:B-
ESC_SA6572AA_AS	IncF RST	F29:A-:B10
ESC_SA8243AA_AS	IncF RST	F2:A-:B1
ESC_SA8250AA_AS	IncF RST	F2:A-:B1
ESC_SA8273AA_AS	IncF RST	F2:A-:B1
ESC_SA8291AA_AS	IncF RST	F24:A-:B-
ESC_SA8296AA_AS	IncF RST	F24:A-:B-
ESC_SA8301AA_AS	IncF RST	F24:A-:B1
ESC_SA8312AA_AS	IncF RST	C4:A-:B1
ESC_TA2365AA_AS	IncF RST	F2:A6:B20
ESC_TA2436AA_AS	IncF RST	F35:A-:B-
ESC_TA2839AA_AS	IncF RST	F24:A-:B1
ESC_TA7147AA_AS	IncF RST	F107:A-:B1
ESC_TA7169AA_AS	IncF RST	F2:A8:B1
ESC_TA8195AA_AS	IncF RST	F2:A-:B1
ESC_TA8466AA_AS	IncF RST	F29:A-:B10
ESC_TA8684AA_AS	IncF RST	F24:A-:B1
ESC_TA8693AA_AS	IncF RST	F29:A-:B10
ESC_TA8694AA_AS	IncF RST	C4:A-:B1
ESC_TA8695AA_AS	IncF RST	F29:A-:B10
ESC_TA8696AA_AS	IncF RST	F29:A-:B10
ESC_TA8698AA_AS	IncF RST	F29:A-:B10
ESC_TA8700AA_AS	IncF RST	F29:A-:B10
ESC_TA8706AA_AS	IncF RST	F4:A-:B10
ESC_TA8708AA_AS	IncF RST	F4:A-:B10
ESC_TA8713AA_AS	IncF RST	F29:A-:B10
ESC_TA8716AA_AS	IncF RST	F29:A-:B10
ESC_TA8717AA_AS	IncF RST	F29:A-:B10
ESC_TA8724AA_AS	IncF RST	F51:A-:B10
ESC_TA8730AA_AS	IncF RST	F29:A-:B10
ESC_TA8731AA_AS	IncF RST	F67:A6:B38
ESC_TA8792AA_AS	IncF RST	F29:A-:B10
ESC_TA8927AA_AS	IncF RST	F24:A-:B1
ESC_TA9938AA_AS	IncF RST	F29:A-:B10
ESC_UA1505AA_AS	IncF RST	F2:A-:B1
ESC_UA1831AA_AS	IncF RST	F13:A-:B-
ESC_VA0598AA_AS	IncF RST	F24:A-:B-
ESC_VA1064AA_AS	IncF RST	F24:A-:B1
ESC_VA3679AA_AS	IncF RST	F34:A-:B1
ESC_VA4677AA_AS	IncF RST	F2:A-:B1
ESC_VA5393AA_AS	IncF RST	F13:A-:B-
ESC_VA7372AA_AS	IncF RST	F13:A-:B-
ESC_WA0219AA_AS	IncF RST	F-:A-:B10
ESC_WA0222AA_AS	IncF RST	F29:A-:B10
ESC_WA1915AA_AS	IncF RST	F2:A-:B1
ESC_WA2637AA_AS	IncF RST	C4:A-:B8
ESC_WA2654AA_AS	IncF RST	C4:A-:B8
ESC_WA2657AA_AS	IncF RST	C4:A-:B8
ESC_WA2664AA_AS	IncF RST	C4:A-:B8
ESC_WA2673AA_AS	IncF RST	F24:A-:B1
ESC_WA6850AA_AS	IncF RST	F29:A-:B10
ESC_WA6851AA_AS	IncF RST	F29:A-:B10
ESC_WA6852AA_AS	IncF RST	F-:A-:B-
ESC_WA6853AA_AS	IncF RST	F4:A-:B10
ESC_WA6854AA_AS	IncF RST	F51:A-:B10
ESC_WA6855AA_AS	IncF RST	F51:A-:B10
ESC_WA6856AA_AS	IncF RST	F29:A-:B10
ESC_WA6857AA_AS	IncF RST	F29:A-:B10
ESC_WA6859AA_AS	IncF RST	F24:A-:B1
ESC_WA6860AA_AS	IncF RST	F29:A-:B10
ESC_WA6886AA_AS	IncF RST	F24:A-:B1
ESC_WA6887AA_AS	IncF RST	F29:A-:B10
ESC_WA6888AA_AS	IncF RST	F4:A-:B2
ESC_WA6922AA_AS	IncF RST	F24:A-:B1
ESC_WA6923AA_AS	IncF RST	F-:A-:B-
ESC_WA6924AA_AS	IncF RST	F29:A-:B10
ESC_WA6925AA_AS	IncF RST	F29:A-:B10
ESC_WA6926AA_AS	IncF RST	F24:A-:B1
ESC_WA6927AA_AS	IncF RST	F29:A-:B10
ESC_WA6928AA_AS	IncF RST	F29:A-:B10
ESC_WA6929AA_AS	IncF RST	F29:A-:B10
ESC_WA6932AA_AS	IncF RST	F24:A-:B1
ESC_WA6933AA_AS	IncF RST	F29:A-:B10
ESC_WA6970AA_AS	IncF RST	F29:A-:B10
ESC_WA6971AA_AS	IncF RST	F51:A-:B10
ESC_WA6972AA_AS	IncF RST	F73:A-:B1
ESC_WA6975AA_AS	IncF RST	F29:A-:B10
ESC_WA6976AA_AS	IncF RST	F-:A-:B-
ESC_WA6977AA_AS	IncF RST	F24:A-:B1
ESC_WA6979AA_AS	IncF RST	F29:A-:B10
ESC_WA9611AA_AS	IncF RST	C4:A-:B1
ESC_WA9986AA_AS	IncF RST	F24:A-:B1
ESC_XA0482AA_AS	IncF RST	F24:A-:B1
ESC_XA1004AA_AS	IncF RST	F29:A-:B10
ESC_XA1018AA_AS	IncF RST	F29:A-:B10
ESC_XA1050AA_AS	IncF RST	F2:A-:B1
ESC_XA1055AA_AS	IncF RST	F2:A-:B1
ESC_XA1066AA_AS	IncF RST	F29:A-:B10
ESC_XA1076AA_AS	IncF RST	F29:A-:B10
ESC_XA1079AA_AS	IncF RST	F10:A-:B10
ESC_XA1089AA_AS	IncF RST	F29:A-:B10
ESC_XA1108AA_AS	IncF RST	F-:A-:B10
ESC_XA1114AA_AS	IncF RST	F2:A-:B-
ESC_XA1115AA_AS	IncF RST	F-:A-:B-
ESC_XA1126AA_AS	IncF RST	F24:A-:B1
ESC_XA1127AA_AS	IncF RST	F2:A-:B10
ESC_XA1135AA_AS	IncF RST	F2:A-:B1
ESC_XA1141AA_AS	IncF RST	F107:A-:B1
ESC_XA1146AA_AS	IncF RST	F24:A-:B1
ESC_XA1150AA_AS	IncF RST	F29:A-:B10
ESC_XA1159AA_AS	IncF RST	F2:A-:B1
ESC_XA1162AA_AS	IncF RST	F29:A-:B10
ESC_XA1186AA_AS	IncF RST	F29:A-:B10
ESC_XA1205AA_AS	IncF RST	F29:A-:B10
ESC_XA1222AA_AS	IncF RST	F2:A-:B1
ESC_XA1223AA_AS	IncF RST	F29:A-:B10
ESC_XA1224AA_AS	IncF RST	F29:A-:B10
ESC_XA1239AA_AS	IncF RST	F29:A-:B10
ESC_XA1243AA_AS	IncF RST	F29:A-:B10
ESC_XA1246AA_AS	IncF RST	F29:A-:B10
ESC_XA1253AA_AS	IncF RST	F29:A-:B10
ESC_XA1273AA_AS	IncF RST	F2:A-:B1
ESC_XA1274AA_AS	IncF RST	F29:A-:B10
ESC_XA1293AA_AS	IncF RST	F29:A-:B10
ESC_XA1294AA_AS	IncF RST	F29:A-:B10
ESC_XA1311AA_AS	IncF RST	F-:A1:B1
ESC_XA1313AA_AS	IncF RST	F35:A-:B10
ESC_XA1321AA_AS	IncF RST	F29:A-:B10
ESC_XA1348AA_AS	IncF RST	C4:A-:B1
ESC_XA1350AA_AS	IncF RST	F24:A-:B1
ESC_XA1359AA_AS	IncF RST	F2:A-:B1
ESC_XA1360AA_AS	IncF RST	F29:A-:B10
ESC_XA1375AA_AS	IncF RST	F29:A-:B10
ESC_XA1381AA_AS	IncF RST	F2:A-:B-
ESC_XA1384AA_AS	IncF RST	F29:A-:B10
ESC_XA1393AA_AS	IncF RST	F107:A-:B1
ESC_XA1397AA_AS	IncF RST	F24:A-:B1
ESC_XA1403AA_AS	IncF RST	F24:A-:B1
ESC_XA1408AA_AS	IncF RST	F-:A-:B1
ESC_XA4718AA_AS	IncF RST	F51:A-:B10
ESC_XA7358AA_AS	IncF RST	F2:A-:B1
ESC_XA8795AA_AS	IncF RST	F29:A-:B10
ESC_YA6556AA_AS	IncF RST	F29:A-:B10
ESC_ZA6514AA_AS	IncF RST	F13:A-:B-
ESC_ZA9457AA_AS	IncF RST	F13:A-:B-
ESC_BA8511AA_AS	IncHI2 DLST	3
ESC_GB3527AA_AS	IncHI2 DLST	3
ESC_GB3897AA_AS	IncHI2 DLST	1
ESC_HA8369AA_AS	IncHI2 DLST	2
ESC_LB0440AA_AS	IncHI2 DLST	4
ESC_CA6119AA_AS	IncI1 MLST	12
ESC_FB7924AA_AS	IncI1 MLST	16
ESC_GB9758AA_AS	IncI1 MLST	231
ESC_NA3990AA_AS	IncI1 MLST	16
ESC_HA5570AA_AS	IncN MLST	9
ESC_HA8230AA_AS	IncN MLST	8*
