name	total_length	number	mean_length	longest	shortest	N_count	Gaps	N50	N50n	N70	N70n	N90	N90n
ESC_JA4566AA_AS	5207983	158	32961.92	625178	93	923	11	264072	7	131999	13	36366	25
ESC_JA4581AA_AS	5047087	116	43509.37	407164	90	381	4	203930	8	129167	14	30127	31
ESC_JA4609AA_AS	5104415	116	44003.58	411947	84	374	4	211775	9	129210	14	34052	29
ESC_JA4751AA_AS	5038547	101	49886.60	618152	90	448	11	274442	7	175283	11	31133	25
ESC_JA4785AA_AS	5126583	167	30698.10	686530	90	710	4	175799	9	113063	16	32115	33
ESC_JA5133AA_AS	4931463	96	51369.41	591804	90	405	5	294089	7	155910	11	84483	19
ESC_JA7639AA_AS	4987784	82	60826.63	885877	90	714	10	357937	5	184628	9	84483	16
ESC_JA8124AA_AS	5529871	492	11239.58	279971	90	2795	11	98590	18	49248	34	10683	78
ESC_JA8284AA_AS	5120320	154	33248.83	574857	90	404	6	261597	7	126733	13	28322	29
ESC_JA8368AA_AS	5232988	222	23572.02	571434	90	449	11	173578	11	98837	19	27612	37
ESC_JA9326AA_AS	5070622	190	26687.48	547459	90	373	3	191719	8	125830	14	31216	28
ESC_JA9945AA_AS	5076518	145	35010.47	509812	90	373	7	263882	7	145336	13	51373	23
ESC_JB5829AA_AS	5076891	42	120878.36	886474	239	0	0	458199	4	282161	7	132275	12
ESC_JB8253AA_AS	5226810	107	48848.69	328985	128	0	0	174844	12	128510	19	41888	32
ESC_JB8357AA_AS	5198763	128	40615.34	861725	175	91	1	229146	7	137174	13	36177	27
ESC_JB8358AA_AS	5173834	129	40107.24	861725	200	0	0	269072	6	172899	11	40005	22
ESC_JB8359AA_AS	5213133	117	44556.69	498023	191	100	1	269064	7	178116	12	41729	23
ESC_JB9522AA_AS	5101334	88	57969.70	698442	200	58	1	369411	5	177394	10	68017	18
ESC_JB9585AA_AS	5237581	139	37680.44	602138	174	20	2	268098	8	181807	12	32061	26
ESC_KA0604AA_AS	5124986	183	28005.39	649122	88	303	8	270308	7	147534	12	32112	24
ESC_KA0652AA_AS	5178247	115	45028.23	567233	90	20	2	186090	7	119180	14	32384	28
ESC_KA0889AA_AS	5212068	148	35216.68	304394	86	50	5	133063	13	72392	23	30119	45
ESC_KA1451AA_AS	5059470	133	38041.13	612136	88	398	5	235574	7	176016	12	31791	27
ESC_KA1594AA_AS	5118421	160	31990.13	471965	90	386	4	261597	8	131338	13	32002	29
ESC_KA3859AA_AS	5125752	167	30693.13	510266	90	295	4	225408	8	144897	13	28100	28
ESC_KA4244AA_AS	5230300	194	26960.31	571815	95	1621	15	167798	11	95542	19	28952	38
ESC_KA4597AA_AS	4982492	94	53005.23	808704	90	307	8	268586	6	144289	11	74633	20
ESC_KA4607AA_AS	5111413	153	33407.93	647599	93	329	10	273264	6	130726	11	41521	24
ESC_KA6867AA_AS	5118313	157	32600.72	649242	88	509	14	358240	5	175993	9	33149	23
ESC_KA9265AA_AS	5381564	100	53815.64	388699	128	377	4	174037	10	113288	18	38052	32
ESC_KA9267AA_AS	5378467	118	45580.23	485084	128	381	5	327452	7	152184	13	35828	26
ESC_KA9324AA_AS	5379671	108	49811.77	434434	128	377	4	170919	10	113741	17	37123	34
ESC_KA9597AA_AS	5379678	133	40448.71	564131	120	380	4	186153	9	132180	15	33694	31
ESC_KA9598AA_AS	5281212	118	44756.03	703723	116	1060	8	177370	7	114898	14	33741	29
ESC_KB3273AA_AS	5339447	247	21617.19	186663	252	0	0	79767	22	46260	40	14574	78
ESC_KB3274AA_AS	5352849	165	32441.51	458801	172	100	1	166730	10	98116	18	30040	36
ESC_KB3275AA_AS	5332914	229	23287.83	459037	248	100	1	75248	18	42259	38	13435	79
ESC_KB3276AA_AS	5349071	187	28604.66	464492	173	210	3	154092	12	79864	22	21644	48
ESC_KB3279AA_AS	5347678	227	23558.05	333544	143	100	1	104044	17	63936	30	19444	58
ESC_KB3281AA_AS	5057523	194	26069.71	351878	255	405	2	88770	17	54726	31	17760	59
ESC_KB3352AA_AS	5270909	243	21690.98	428063	131	152	2	143639	10	80180	19	19369	45
ESC_KB3369AA_AS	5325044	282	18883.13	208092	253	305	1	59064	26	34513	50	11588	101
ESC_KB3395AA_AS	5111501	341	14989.74	130764	324	110	2	34641	48	19806	87	8529	164
ESC_KB3408AA_AS	5117517	238	21502.17	327510	128	300	3	85720	19	41108	35	14723	74
ESC_KB3427AA_AS	5426069	219	24776.57	280982	252	200	2	101065	19	47362	34	16744	71
ESC_KB3428AA_AS	5311732	184	28868.11	450360	143	100	1	164568	11	108643	19	25498	38
ESC_KB3527AA_AS	5236097	251	20860.94	418172	136	0	0	105669	16	56229	29	21370	58
ESC_KB3783AA_AS	5266363	210	25077.92	270791	207	10	1	101868	16	65558	28	18080	55
ESC_KB3935AA_AS	5155141	139	37087.35	389892	151	92	2	135898	12	111289	20	26981	41
ESC_KB3958AA_AS	5042162	80	63027.03	585642	133	310	4	282505	7	154977	12	90135	20
ESC_KB3963AA_AS	5236750	200	26183.75	379506	185	300	3	151497	13	105623	21	23017	43
ESC_KB3965AA_AS	5344238	235	22741.44	447806	117	310	4	129457	13	73326	24	19502	53
ESC_KB3979AA_AS	5087717	115	44241.02	625907	130	200	2	232421	7	131948	13	33840	26
ESC_KB3986AA_AS	5017625	151	33229.30	287575	126	209	1	127575	15	88364	24	25017	48
ESC_KB4003AA_AS	5278829	183	28846.06	444249	200	0	0	155564	12	92254	21	24406	43
ESC_KB4030AA_AS	4966214	111	44740.67	382982	174	0	0	110069	12	72259	23	28640	46
ESC_KB4123AA_AS	5295490	276	19186.56	160619	130	0	0	53593	31	32520	57	10987	105
ESC_KB4146AA_AS	5257969	161	32658.19	583255	182	0	0	192285	9	109121	17	30043	36
ESC_KB4162AA_AS	5321626	179	29729.75	320893	215	0	0	109583	17	56024	29	20542	59
ESC_KB4192AA_AS	5080755	115	44180.48	799248	227	305	1	268796	6	166169	11	35577	22
ESC_KB4202AA_AS	5123179	181	28304.86	480599	128	277	4	238152	7	129196	13	32556	28
ESC_KB4692AA_AS	5245008	207	25338.20	431011	185	300	3	151390	12	84009	21	23021	44
ESC_KB9700AA_AS	5347575	137	39033.39	763470	172	200	2	204007	8	143639	14	34513	26
ESC_KB9703AA_AS	5038436	119	42339.80	853941	212	291	3	360259	6	174357	10	34705	22
ESC_KB9714AA_AS	5339194	130	41070.72	763358	172	100	1	260955	7	136599	13	32038	27
ESC_KB9715AA_AS	5283253	117	45156.01	775821	162	100	1	378212	5	164289	11	34133	25
ESC_KB9716AA_AS	5260180	132	39849.85	763470	172	345	2	264618	6	166730	11	31487	25
ESC_KB9720AA_AS	5341080	136	39272.65	763358	172	100	1	207029	7	136599	13	30043	28
ESC_KB9721AA_AS	5268037	122	43180.63	763470	172	345	2	264618	6	166730	11	31487	25
ESC_KB9722AA_AS	5343328	134	39875.58	779545	173	100	1	212400	7	166730	12	27672	29
ESC_KB9725AA_AS	5375090	174	30891.32	763470	205	100	1	204007	8	136599	14	27382	31
ESC_KB9726AA_AS	5202723	110	47297.48	885312	209	418	4	266103	6	177367	11	41597	22
ESC_KB9729AA_AS	5371476	161	33363.20	762935	205	100	1	204007	8	166730	14	27390	29
ESC_KB9732AA_AS	5038656	109	46226.20	853941	212	374	3	266324	6	177493	11	34953	21
ESC_KB9734AA_AS	5033120	119	42295.13	885311	185	274	2	266325	6	174357	11	41597	22
ESC_KB9735AA_AS	5346856	129	41448.50	763358	172	345	2	203908	8	143527	14	31477	28
ESC_KB9751AA_AS	5259711	128	41091.49	763470	172	100	1	264618	6	166730	11	31487	25
ESC_KB9762AA_AS	5248230	105	49983.14	763237	231	100	1	259922	6	151752	12	41579	23
ESC_KB9767AA_AS	5247447	97	54097.39	763237	231	100	1	259922	6	151752	12	41579	23
ESC_KB9768AA_AS	5247390	100	52473.90	763237	217	100	1	259922	6	151752	11	41578	22
ESC_LA4536AA_AS	5027870	210	23942.24	521520	90	75	1	203838	8	147887	14	43189	27
ESC_LA4539AA_AS	5269600	466	11308.15	316128	88	602	2	153739	13	85251	23	18286	49
ESC_LA4540AA_AS	5247912	371	14145.32	522110	90	44	1	144340	11	78210	21	25898	44
ESC_LA5735AA_AS	5129792	122	42047.48	332008	112	255	1	171799	11	101471	19	34879	35
ESC_LA5763AA_AS	4976862	47	105890.68	665785	126	0	0	240663	7	131136	13	48228	23
ESC_LA5874AA_AS	5256436	142	37017.15	702547	122	673	2	419092	5	160294	10	51379	21
ESC_LA5890AA_AS	5286004	106	49867.96	571945	128	300	1	149801	10	111567	18	49721	31
ESC_LB0076AA_AS	5226456	153	34159.84	589379	182	100	1	269958	7	177493	12	34895	24
ESC_LB0314AA_AS	5367737	139	38616.81	890603	177	301	4	280245	6	150391	10	31051	27
ESC_LB0394AA_AS	5074995	62	81854.76	763920	239	100	1	356808	5	177916	9	101261	16
ESC_LB0440AA_AS	5425864	139	39034.99	427510	192	10	1	134003	11	92887	21	32192	40
ESC_LB0692AA_AS	5212763	75	69503.51	764132	179	100	1	282220	6	177819	10	80357	18
ESC_LB2789AA_AS	5112487	59	86652.32	764131	239	110	2	360299	5	177853	9	113172	15
ESC_LB6010AA_AS	5247812	136	38586.85	734502	128	200	2	200277	8	97980	16	31043	34
ESC_NA3970AA_AS	5153367	116	44425.58	401247	128	90	1	120706	13	65116	25	29404	49
ESC_NA3971AA_AS	5264352	272	19354.24	132752	128	446	2	39298	39	25976	71	11309	131
ESC_NA3972AA_AS	5049245	186	27146.48	181432	128	207	2	64072	24	38337	45	16037	84
ESC_NA3973AA_AS	5274935	180	29305.19	187780	128	110	1	72953	24	39817	44	18773	82
ESC_NA3974AA_AS	5215133	122	42746.99	322147	128	197	2	115088	14	87734	25	25508	49
ESC_NA3975AA_AS	5337099	265	20140.00	228549	128	0	0	83109	24	41122	42	15840	81
ESC_NA3976AA_AS	5185785	163	31814.63	527774	90	1220	2	193256	9	115763	16	31902	29
ESC_NA3979AA_AS	5162236	198	26071.90	490726	98	1187	3	183628	9	114949	17	30975	32
ESC_NA3980AA_AS	5245719	163	32182.33	263594	128	140	1	99955	17	54973	31	25236	59
ESC_NA3982AA_AS	5321969	118	45101.43	353550	128	9	1	132121	12	93345	21	37886	37
ESC_NA3983AA_AS	5316144	340	15635.72	338370	128	34	1	134916	13	66295	24	18382	51
ESC_NA3984AA_AS	5234286	214	24459.28	505146	128	0	0	163078	9	113286	17	33464	35
ESC_NA3985AA_AS	4921750	123	40014.23	318185	128	208	1	89590	13	52491	28	26936	55
ESC_NA3987AA_AS	5160255	163	31658.01	519409	128	85	1	151173	11	102139	18	31708	36
ESC_NA3988AA_AS	5316128	487	10916.07	359352	128	0	0	120093	15	65279	27	18559	58
ESC_NA3989AA_AS	5231605	146	35832.91	519313	128	57	1	174934	10	129558	17	32191	32
ESC_NA3990AA_AS	5358775	157	34132.32	625550	128	166	1	156594	11	80083	21	33389	43
ESC_NA3991AA_AS	5217030	221	23606.47	627770	128	0	0	133050	12	76895	22	30043	45
ESC_NA3992AA_AS	5345968	132	40499.76	504366	128	62	1	150456	10	120769	17	31051	34
ESC_NA3993AA_AS	5095696	95	53638.91	674102	128	0	0	268770	6	178118	11	61570	19
ESC_NA3994AA_AS	5207011	132	39447.05	332815	128	145	1	130513	14	73974	25	29300	47
ESC_NA3995AA_AS	5124585	139	36867.52	475137	128	0	0	135027	12	92420	21	35359	37
ESC_NA3996AA_AS	5093060	195	26118.26	280556	128	184	1	55363	28	34758	51	15920	93
ESC_NA3997AA_AS	5135037	195	26333.52	358852	128	70	1	110316	13	63361	26	17179	57
ESC_NA3999AA_AS	5179712	355	14590.74	117965	128	10	1	34922	45	24701	80	9372	145
ESC_NA4000AA_AS	5188089	240	21617.04	157371	128	186	1	49926	31	31987	57	13330	110
ESC_NA4001AA_AS	5015386	155	32357.33	364833	128	472	3	87406	16	47491	33	21207	64
ESC_NA4002AA_AS	5010526	182	27530.36	364576	128	520	2	84834	18	46118	35	17367	67
ESC_NA4003AA_AS	5194347	188	27629.51	224824	128	103	1	59684	28	38152	50	19351	87
ESC_NA4004AA_AS	5223263	143	36526.31	504431	128	106	1	131546	13	73417	23	21375	52
ESC_NA4005AA_AS	5187134	251	20665.87	144021	128	177	1	46575	34	27886	63	11621	117
ESC_NA4006AA_AS	4962725	93	53362.63	629872	104	364	2	217272	6	154802	12	55889	22
ESC_NA4008AA_AS	4955481	64	77429.39	1054258	95	430	3	358348	5	220032	8	113333	14
ESC_NA4009AA_AS	5143802	151	34064.91	408902	162	6	1	203930	9	126101	15	30097	33
ESC_NA4010AA_AS	5189805	285	18209.84	235723	128	0	0	58707	28	33152	51	12201	104
ESC_NA4012AA_AS	5188155	83	62507.89	394234	128	193	1	230262	9	137693	15	42017	27
ESC_NA4013AA_AS	5081947	46	110477.11	764231	128	80	1	342984	5	282273	8	113710	15
ESC_NA4015AA_AS	5270679	121	43559.33	322549	128	525	2	114018	14	78153	25	35137	46
ESC_NA4016AA_AS	5234641	62	84429.69	694829	128	193	1	335419	6	155023	12	73017	21
ESC_NA4018AA_AS	5004851	143	34998.96	289981	128	139	1	103695	16	49911	31	20158	60
ESC_NA4019AA_AS	5186432	144	36016.89	752107	128	419	2	234921	7	167927	12	35824	23
ESC_NA4020AA_AS	5256181	166	31663.74	422349	128	1288	6	220247	9	140369	15	31051	28
ESC_NA4021AA_AS	5283752	117	45160.27	632405	128	192	1	342975	6	113808	12	42138	25
ESC_NA4022AA_AS	5163213	77	67054.71	802298	128	205	1	242370	6	136296	12	44455	25
ESC_NA4023AA_AS	5110137	72	70974.12	687291	128	386	2	271528	7	170787	12	66259	21
ESC_NA4024AA_AS	5143788	123	41819.41	271757	128	183	1	125620	14	73528	24	30043	45
ESC_NA4025AA_AS	5167666	231	22370.85	391203	128	123	1	86913	19	49737	33	16931	65
ESC_NA4026AA_AS	5190817	42	123590.88	1258628	128	169	1	522721	3	230119	7	129323	12
ESC_NA4027AA_AS	5098358	62	82231.58	635102	128	54	1	360348	5	204013	9	92987	16
ESC_NA4028AA_AS	5268045	106	49698.54	674252	128	135	1	268774	7	129499	12	53314	23
ESC_NA4029AA_AS	5012092	125	40096.74	251831	128	74	1	87660	18	59111	32	24550	58
ESC_NA4030AA_AS	5270506	102	51671.63	674198	128	206	1	294829	6	156759	11	62324	21
ESC_NA4031AA_AS	5162988	50	103259.76	807980	128	214	1	360395	5	204008	8	113706	15
ESC_NA4032AA_AS	5228499	273	19152.01	329522	128	0	0	108428	15	67356	28	26583	53
ESC_NA4033AA_AS	5182085	144	35986.70	662457	128	832	5	204007	9	129317	15	32193	26
ESC_NA4034AA_AS	5061553	72	70299.35	627055	121	170	1	360396	6	204009	9	51014	20
ESC_NA4035AA_AS	5176574	85	60900.87	537195	128	19	1	204006	7	129611	13	51334	24
ESC_NA4036AA_AS	5169686	92	56192.24	569549	128	71	1	302823	7	169087	11	81673	20
ESC_NA4037AA_AS	5169001	71	72802.83	459170	128	66	1	268804	7	204006	11	41597	20
ESC_NA4038AA_AS	5182395	127	40806.26	587997	128	10	1	149617	11	88990	20	35661	38
ESC_NA4040AA_AS	5035985	116	43413.66	287801	128	155	1	91077	15	67491	28	28672	50
ESC_NA4043AA_AS	5443613	792	6873.25	338213	128	0	0	66103	21	41432	42	11306	88
ESC_NA4044AA_AS	5096711	132	38611.45	426244	128	51	1	111340	16	71545	27	29592	49
ESC_NA4045AA_AS	5220608	162	32225.98	354990	128	28	1	110733	16	68108	28	19822	57
ESC_NA4046AA_AS	5178647	122	42447.93	494177	128	106	1	156613	10	113030	18	40001	31
ESC_NA4048AA_AS	5234868	232	22564.09	271453	128	174	1	65444	26	39770	46	12781	92
ESC_NA4049AA_AS	5160549	174	29658.33	408872	128	271	2	144727	12	101008	21	30262	38
ESC_NA4051AA_AS	5158194	91	56683.45	439962	128	63	1	138292	11	108268	19	42978	32
ESC_NA4052AA_AS	5408119	344	15721.28	143417	128	0	0	59204	31	34240	55	13040	105
ESC_NA4053AA_AS	5360331	289	18547.86	168187	128	171	1	38742	38	26576	71	11092	132
ESC_NA4054AA_AS	5001158	173	28908.43	170008	128	176	1	72618	23	50262	39	17717	73
ESC_NA4055AA_AS	5217269	155	33659.80	625670	128	147	1	140010	9	109768	17	34168	35
ESC_NA4056AA_AS	5317924	317	16775.79	625670	128	10	1	169953	10	113962	17	31051	36
ESC_NA4057AA_AS	5177834	180	28765.74	490953	128	0	0	158282	10	106932	19	34116	36
ESC_NA4058AA_AS	5344013	210	25447.68	504794	128	0	0	144982	12	91424	21	32003	41
ESC_NA4059AA_AS	5131443	102	50308.26	406492	128	72	1	191189	10	132544	16	38227	30
ESC_NA4060AA_AS	5208986	225	23151.05	294450	128	327	2	111762	16	59914	29	17987	58
ESC_NA4061AA_AS	5274435	289	18250.64	436529	128	0	0	177073	10	108357	18	29102	37
ESC_NA4062AA_AS	5195387	157	33091.64	763805	95	272	2	358331	5	157747	11	43967	21
ESC_NA4063AA_AS	5229221	165	31692.25	237189	128	127	1	105236	18	67196	30	24248	56
ESC_NA4064AA_AS	5513981	312	17673.02	237948	128	2	1	57399	28	34471	53	10343	105
ESC_NA4065AA_AS	5026653	327	15372.03	344249	128	61	1	99310	17	67205	29	25349	56
ESC_NA4066AA_AS	5339866	167	31975.25	491175	128	86	1	162637	10	117814	17	27460	36
ESC_NA4067AA_AS	5229026	119	43941.39	395718	128	173	1	120852	15	88050	25	34270	42
ESC_NA4068AA_AS	5229579	94	55633.82	504651	128	154	1	178222	10	132006	17	40029	29
ESC_NA4069AA_AS	5213741	167	31220.01	330876	128	100	1	88870	20	50907	36	17258	69
ESC_NA4070AA_AS	5256331	254	20694.22	368844	128	189	1	107675	17	56140	30	18760	61
ESC_NA4071AA_AS	5287788	144	36720.75	234931	128	112	1	110287	17	62146	30	26228	58
ESC_NA4072AA_AS	5215533	135	38633.58	300555	128	111	1	110070	16	59813	29	29103	53
ESC_PA1111AA_AS	5260131	96	54793.03	459723	128	212	2	149771	10	113940	18	32193	33
ESC_PA1355AA_AS	5084529	56	90795.16	764241	128	137	1	360511	5	203920	8	106751	15
ESC_PA1356AA_AS	5138521	114	45074.75	772691	128	136	1	338220	5	173599	10	69203	18
ESC_PA7839AA_AS	5386427	310	17375.57	230766	133	839	3	64086	25	33132	49	9737	103
ESC_QA2182AA_AS	5021527	324	15498.54	115773	128	157	1	31730	50	19899	90	8188	173
ESC_QA2890AA_AS	4621996	587	7873.93	67250	76	332	2	17502	88	10361	158	4293	297
ESC_QA3565AA_AS	5346224	91	58749.71	974725	128	385	1	303184	6	263660	9	62824	19
ESC_QA3671AA_AS	4969654	194	25616.77	418702	128	0	0	132050	12	96893	20	23847	40
ESC_QA3675AA_AS	5248138	171	30690.87	489867	126	295	1	204002	9	113159	16	32913	31
ESC_QA3677AA_AS	5315215	131	40574.16	702646	121	183	1	269062	7	155659	12	47414	22
ESC_QA5163AA_AS	5116397	142	36030.96	761642	128	230	1	281970	6	150549	12	43163	21
ESC_QA5188AA_AS	5269379	222	23735.94	573796	128	99	1	268994	7	148050	13	23893	31
ESC_QA5199AA_AS	5169127	94	54990.71	322984	128	358	2	171820	11	117472	18	49721	29
ESC_QA5208AA_AS	5146390	149	34539.53	268390	128	106	1	97930	16	58992	30	21466	60
ESC_QA5378AA_AS	5211244	100	52112.44	764366	128	139	1	178117	8	125984	15	35386	29
ESC_QA5479AA_AS	5187689	154	33686.29	268942	128	39	2	105831	16	62672	28	20638	57
ESC_QA5498AA_AS	5071484	94	53951.96	763998	128	10	1	157168	8	123585	15	39934	30
ESC_QA5539AA_AS	5271781	205	25716.00	228413	128	144	2	74818	22	43924	41	18492	75
ESC_QA5645AA_AS	5233438	60	87223.97	733963	128	146	1	295531	6	148558	12	91825	20
ESC_QA5905AA_AS	5118768	83	61671.90	763998	128	159	1	266962	6	180806	10	113735	17
ESC_QA5908AA_AS	5299331	210	25234.91	776165	128	75	1	287025	6	160987	11	32193	23
ESC_QA5919AA_AS	5229676	136	38453.50	426144	128	80	1	180031	9	134866	15	33923	29
ESC_QA6460AA_AS	5150701	111	46402.71	241106	128	18	1	129751	14	90798	23	30043	42
ESC_QA6616AA_AS	5103943	204	25019.33	152941	128	141	2	50011	32	32487	57	14073	100
ESC_QA6930AA_AS	5236317	131	39971.89	548686	128	511	3	172105	10	122125	17	42017	29
ESC_QA7345AA_AS	5084610	236	21544.96	228430	128	142	1	58727	28	34464	52	14196	100
ESC_QA7385AA_AS	5254520	124	42375.16	508902	73	641	3	176035	10	94435	18	31051	36
ESC_QA7392AA_AS	5125321	107	47900.20	517771	128	0	0	134006	11	85835	21	39339	38
ESC_QA7436AA_AS	5119626	237	21601.80	203067	128	138	1	60526	27	35500	50	14356	92
ESC_QA7440AA_AS	5190262	128	40548.92	517770	141	635	4	227437	8	138212	13	42017	25
ESC_QA7446AA_AS	5341080	202	26440.99	406811	128	0	0	152267	11	114069	20	33710	36
ESC_QA7591AA_AS	5114939	253	20217.15	220512	128	38	1	64740	25	35315	47	14105	91
ESC_QA7811AA_AS	5162040	104	49635.00	450314	128	121	1	155302	10	109725	19	39776	34
ESC_QA7860AA_AS	5241775	222	23611.60	318501	128	250	2	86628	21	47416	38	14969	76
ESC_QA7877AA_AS	5000793	219	22834.67	209461	128	182	2	51810	30	33126	55	13426	101
ESC_QA7878AA_AS	5202609	231	22522.12	278032	128	157	1	64460	24	42139	43	16039	78
ESC_QA7942AA_AS	5182462	230	22532.44	139404	128	166	3	59456	29	34365	52	13740	98
ESC_QA7947AA_AS	5071775	229	22147.49	132389	128	171	1	50838	33	33358	56	14357	101
ESC_QA7981AA_AS	5274709	149	35400.73	336255	128	0	0	124302	13	66390	24	28324	49
ESC_QA8120AA_AS	5120095	163	31411.63	764061	128	0	0	228402	6	132028	12	51573	21
ESC_QA8121AA_AS	5205717	177	29410.83	573880	128	52	1	204007	8	140867	14	29921	31
ESC_QA8168AA_AS	5144914	193	26657.59	422776	128	114	1	115085	15	62365	27	20201	56
ESC_QA8186AA_AS	5073462	71	71457.21	764061	128	144	1	357947	5	172164	9	85038	17
ESC_QA8859AA_AS	5187105	154	33682.50	345471	128	59	1	105590	16	58986	29	19749	59
ESC_QA8947AA_AS	5123252	70	73189.31	554907	128	126	1	265730	7	178117	11	91178	19
ESC_QA8948AA_AS	5239054	105	49895.75	491320	128	140	1	239542	8	150157	14	47464	24
ESC_QA8950AA_AS	5079159	120	42326.32	282495	128	71	1	122609	14	76328	23	36119	43
ESC_QA8963AA_AS	5290444	114	46407.40	698610	128	286	1	289141	7	191966	11	68183	20
ESC_QA9416AA_AS	5143281	93	55304.10	453157	128	146	1	239459	8	129565	14	51389	27
ESC_QA9654AA_AS	5156978	91	56670.09	451798	128	220	1	204007	8	131078	14	41597	26
ESC_RA0152AA_AS	5276893	259	20374.10	287580	128	199	2	109307	17	67919	28	15922	61
ESC_RA4044AA_AS	5097470	114	44714.65	798483	128	461	2	204005	7	124928	13	41597	26
ESC_RA4047AA_AS	5123041	70	73186.30	803430	128	298	2	342322	6	140000	11	61637	20
ESC_RA4048AA_AS	5105609	125	40844.87	853407	128	448	2	234699	7	118971	13	32200	28
ESC_RA4050AA_AS	5126170	65	78864.15	803430	128	622	2	360210	6	178117	10	102361	17
ESC_RA4068AA_AS	5122684	62	82623.94	803430	128	97	1	301871	6	174158	10	96969	19
ESC_RA4278AA_AS	5136446	120	42803.72	844777	128	615	2	213468	7	124859	14	32318	29
ESC_RA4281AA_AS	5135919	109	47118.52	844777	128	600	2	237130	7	126234	12	34201	25
ESC_RA4508AA_AS	4949006	458	10805.69	397224	82	259	1	129193	14	83808	23	25071	46
ESC_RA7116AA_AS	5253983	113	46495.42	477150	239	271	6	271723	7	110860	15	35177	30
ESC_SA0482AA_AS	5263562	93	56597.44	661133	312	20	2	340722	6	194002	10	49548	20
ESC_SA0489AA_AS	5179532	87	59534.85	381471	256	32	4	251022	9	132511	15	37601	28
ESC_SA2297AA_AS	5126243	114	44967.04	1213494	104	115	3	295894	5	130916	11	52791	23
ESC_SA2410AA_AS	5003899	115	43512.17	603596	103	435	7	296095	6	238159	9	65443	17
ESC_SA2728AA_AS	5100477	74	68925.36	604117	245	40	4	281695	6	166232	11	63997	21
ESC_SA2788AA_AS	5182872	167	31035.16	592664	106	140	5	294561	7	178046	11	58517	21
ESC_SA3661AA_AS	5096859	145	35150.75	341044	136	38	4	146819	12	76503	21	29911	43
ESC_SA4839AA_AS	5142173	90	57135.26	895371	247	38	4	237087	6	129390	11	38714	24
ESC_SA5048AA_AS	4842092	139	34835.19	373877	104	77	8	151253	11	113716	18	32130	34
ESC_SA6572AA_AS	5103810	73	69915.21	750771	172	30	3	285417	6	175294	10	47407	21
ESC_SA8243AA_AS	5383354	145	37126.58	480169	262	119	12	191864	10	113247	18	22780	37
ESC_SA8250AA_AS	5312787	134	39647.66	488750	259	202	11	191692	9	129278	15	23043	33
ESC_SA8273AA_AS	5369129	156	34417.49	381163	115	59	6	176526	11	113691	18	24157	36
ESC_SA8291AA_AS	5322243	202	26347.74	281565	118	9	1	94269	20	50284	35	21005	65
ESC_SA8296AA_AS	5321399	205	25958.04	228408	140	125	3	87351	21	43310	38	19599	73
ESC_SA8301AA_AS	5184682	143	36256.52	853526	164	160	7	194623	8	117010	15	31015	32
ESC_SA8312AA_AS	5411483	187	28938.41	492045	109	112	3	225326	8	130702	14	30068	31
ESC_TA2365AA_AS	5181243	280	18504.44	376518	68	284	11	141825	13	92355	22	26611	43
ESC_TA2436AA_AS	5132172	115	44627.58	471354	145	19	2	256052	7	118220	14	44465	26
ESC_TA2839AA_AS	5139534	132	38935.86	743585	128	120	3	233360	7	124391	13	36091	26
ESC_TA7147AA_AS	5406231	252	21453.30	411990	114	109	2	140311	11	97972	20	21283	41
ESC_TA7169AA_AS	5312015	152	34947.47	620728	132	10	1	175976	8	97353	17	34763	34
ESC_TA8195AA_AS	5072195	122	41575.37	408406	99	109	2	213452	8	145008	14	44369	27
ESC_TA8466AA_AS	5143183	74	69502.47	676614	165	125	4	342601	6	282273	9	69340	17
ESC_TA8684AA_AS	5245123	117	44830.11	572034	202	98	1	268770	7	129499	14	32190	27
ESC_TA8693AA_AS	5118053	68	75265.49	774550	179	20	2	250487	6	158139	11	63241	21
ESC_TA8694AA_AS	5084531	99	51358.90	481634	180	350	4	215707	8	159299	14	41099	27
ESC_TA8695AA_AS	5235129	88	59490.10	563500	179	106	2	282331	7	160636	12	70441	21
ESC_TA8696AA_AS	5135297	83	61871.05	630689	165	129	4	304381	6	177705	10	69340	18
ESC_TA8698AA_AS	5131469	92	55776.84	574637	168	118	3	226108	8	134684	15	43453	27
ESC_TA8700AA_AS	5299454	151	35095.72	438379	179	342	3	216879	9	106338	17	37799	34
ESC_TA8706AA_AS	5125933	110	46599.39	393872	178	10	1	158207	10	92976	19	36394	36
ESC_TA8708AA_AS	5080567	108	47042.29	411692	174	137	5	173693	9	117510	16	39545	30
ESC_TA8713AA_AS	5123249	79	64851.25	683250	167	117	3	342391	5	173693	10	88664	18
ESC_TA8716AA_AS	5323391	86	61899.90	563793	179	116	3	282686	7	164127	12	81713	21
ESC_TA8717AA_AS	5132084	78	65795.95	774419	165	139	5	286738	6	177705	10	92969	17
ESC_TA8724AA_AS	5304969	127	41771.41	371197	211	37	4	179629	9	102866	18	26895	37
ESC_TA8730AA_AS	5108489	55	92881.62	810363	239	114	3	360521	5	173158	9	106601	16
ESC_TA8731AA_AS	5060315	70	72290.21	774422	171	116	3	232610	6	177706	10	54119	19
ESC_TA8792AA_AS	5168254	112	46145.12	774413	173	9	1	344195	5	164147	10	57170	19
ESC_TA8927AA_AS	5057137	142	35613.64	414737	128	33	5	204005	9	113717	16	30043	36
